RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker,RSI_Bin,BB_Bin,ATR_Bin,MACD_Bin
68.89,0.973,64.75,3.21,6.0398,-1.2084,7.2482,2026-04-23,354.5199890136719,354.8999938964844,0.10718856329363646,6317586,UNH,60-70,50-70%,<1%,<-0.5
56.33,0.726,69.61,1.34,3.7619,-1.1578,4.9197,2026-04-24,354.8999938964844,354.7300109863281,-0.047896002558356354,7876591,UNH,50-60,50-70%,<1%,<-0.5
50.65,0.723,75.33,1.84,2.0761,-0.731,2.8072,2026-04-27,354.7300109863281,366.739990234375,3.3856676559880228,5892609,UNH,50-60,70-90%,<1%,<-0.5
72.64,0.892,82.42,8.02,5.1894,0.9395,4.2499,2026-04-28,366.739990234375,370.7099914550781,1.0825111322509517,8702255,UNH,>70,70-90%,<1%,>0.5
82.09,0.871,75.01,8.52,4.8369,-0.0063,4.8431,2026-04-29,370.7099914550781,370.489990234375,-0.05934591075886786,7059113,UNH,>70,70-90%,<1%,-0.1 to 0
58.6,0.798,85.03,1.53,3.5003,-0.5417,4.042,2026-04-30,370.489990234375,368.8299865722656,-0.44805627840559525,5442755,UNH,50-60,70-90%,<1%,<-0.5
44.98,0.756,41.24,1.29,2.3595,-0.6549,3.0144,2026-05-01,368.8299865722656,370.75,0.5205686895412454,4084300,UNH,40-50,30-50%,<1%,<-0.5
51.01,0.625,83.16,1.05,1.4127,-0.4354,1.8481,2026-05-04,370.75,363.7850036621094,-1.8786234222226916,3826110,UNH,50-60,70-90%,<1%,-0.5 to -0.1
36.64,0.698,20.5,3.35,-0.839,-0.9508,0.1119,2026-05-05,363.7850036621094,367.1000061035156,0.9112531874692964,5120563,UNH,30-40,10-30%,<1%,<-0.5
40.59,0.701,53.45,2.85,0.1242,0.1241,0.0001,2026-05-06,367.1000061035156,369.6499938964844,0.6946302780092228,5163734,UNH,40-50,50-70%,<1%,0.1 to 0.5
67.5,0.582,86.97,2.48,0.4488,0.2699,0.1789,2026-05-07,369.6499938964844,379.82000732421875,2.7512548615332477,3883972,UNH,60-70,70-90%,<1%,0.1 to 0.5
81.56,0.616,106.81,4.52,2.7478,1.1073,1.6404,2026-05-08,379.82000732421875,384.44000244140625,1.216364337870135,5042313,UNH,>70,,<1%,>0.5
81.88,0.838,90.3,6.13,4.0025,0.8165,3.186,2026-05-11,384.44000244140625,396.510009765625,3.139633557269672,5361873,UNH,>70,>90%,<1%,>0.5
82.56,0.963,93.74,7.93,6.4445,1.3186,5.1259,2026-05-12,396.510009765625,401.1099853515625,1.160115879207324,8296773,UNH,>70,>90%,<1%,>0.5
86.18,0.949,77.53,8.57,7.0658,0.3226,6.7433,2026-05-13,401.1099853515625,399.125,-0.49487308320751433,6885675,UNH,>70,70-90%,<1%,0.1 to 0.5
57.2,0.839,58.34,3.97,4.7629,-0.8896,5.6525,2026-05-14,399.125,393.82000732421875,-1.329155697032569,4654811,UNH,50-60,50-70%,<1%,<-0.5
30.92,0.785,23.86,3.53,1.1824,-1.6428,2.8252,2026-05-15,393.82000732421875,391.1199951171875,-0.6855954895172212,7152785,UNH,30-40,10-30%,<1%,<-0.5
34.38,0.864,39.81,5.12,-0.9011,-0.8637,-0.0374,2026-05-18,391.1199951171875,389.3399963378906,-0.4551029866840639,6989119,UNH,30-40,30-50%,<1%,<-0.5
40.54,0.849,37.4,2.74,-0.2864,-0.0896,-0.1968,2026-05-19,389.3399963378906,383.2749938964844,-1.557765063557126,3988136,UNH,40-50,30-50%,<1%,-0.1 to 0
29.47,0.898,15.36,3.72,-2.154,-0.7856,-1.3684,2026-05-20,383.2749938964844,382.510009765625,-0.19959145340590068,6251679,UNH,<30,10-30%,<1%,<-0.5
28.62,0.815,25.25,4.12,-2.0714,-0.1157,-1.9557,2026-05-21,382.510009765625,388.5799865722656,1.5868805133648411,3089028,UNH,<30,10-30%,<1%,-0.5 to -0.1
67.47,0.627,84.98,2.43,-0.1805,0.6846,-0.8651,2026-05-22,388.5799865722656,379.489013671875,-2.3395370874819688,3793797,UNH,60-70,70-90%,<1%,>0.5
56.11,0.827,,,0.3856,0.1234,0.2622,2026-03-03,233.86000061035156,236.1199951171875,0.9663877965182532,5066073,ABBV,50-60,,<1%,0.1 to 0.5
59.75,0.772,94.18,1.96,0.7824,0.2311,0.5513,2026-03-04,236.1199951171875,232.3300018310547,-1.6051132324697126,4437774,ABBV,50-60,>90%,<1%,0.1 to 0.5
44.71,0.919,41.68,3.91,-0.6495,-0.3779,-0.2716,2026-03-05,232.3300018310547,230.0,-1.0028846092589472,7235968,ABBV,40-50,30-50%,<1%,-0.5 to -0.1
33.71,0.995,35.67,4.79,-0.9554,-0.0805,-0.875,2026-03-06,230.0,227.47000122070312,-1.099999469259516,4481848,ABBV,30-40,30-50%,<1%,-0.1 to 0
36.27,0.995,37.28,3.7,-1.5736,-0.0925,-1.4811,2026-03-09,227.47000122070312,226.97999572753906,-0.21541543523738715,5917993,ABBV,30-40,30-50%,<1%,-0.1 to 0
39.4,1.058,40.72,2.84,-1.0383,0.1836,-1.222,2026-03-10,226.97999572753906,227.69000244140625,0.3128058539217937,5174507,ABBV,30-40,30-50%,1-2%,0.1 to 0.5
51.18,0.882,62.7,1.59,-0.4721,0.2737,-0.7458,2026-03-11,227.69000244140625,225.3249969482422,-1.038695361151254,3786107,ABBV,50-60,50-70%,<1%,0.1 to 0.5
41.5,0.853,6.15,1.69,-0.7727,-0.0524,-0.7203,2026-03-12,225.3249969482422,219.6999969482422,-2.496394131225521,4860463,ABBV,40-50,<10%,<1%,-0.1 to 0
19.73,0.99,-8.68,4.26,-1.7278,-0.4892,-1.2385,2026-03-13,219.6999969482422,221.4600067138672,0.8010968548350261,3293295,ABBV,<30,,<1%,-0.5 to -0.1
34.8,0.917,27.82,3.72,-1.5038,0.0302,-1.534,2026-03-16,221.4600067138672,219.77000427246094,-0.763118572280086,2760635,ABBV,30-40,10-30%,<1%,0 to 0.1
50.39,0.709,-1.79,1.9,-1.1311,0.055,-1.1861,2026-03-17,219.77000427246094,208.3300018310547,-5.205443062750026,2947179,ABBV,50-60,,<1%,0 to 0.1
15.59,1.141,11.11,10.98,-4.1544,-1.1417,-3.0127,2026-03-18,208.3300018310547,206.23500061035156,-1.0056166669657474,6943233,ABBV,<30,10-30%,1-2%,<-0.5
17.4,1.288,27.17,12.51,-4.3389,-0.2418,-4.0971,2026-03-19,206.23500061035156,205.07000732421875,-0.5648863106092694,5636601,ABBV,<30,10-30%,1-2%,-0.5 to -0.1
37.12,0.936,23.6,3.72,-3.384,0.37,-3.754,2026-03-20,205.07000732421875,204.94000244140625,-0.06339536654278444,7757600,ABBV,30-40,10-30%,<1%,0.1 to 0.5
43.83,0.924,37.56,2.35,-2.4595,0.5278,-2.9873,2026-03-23,204.94000244140625,205.19000244140625,0.12198692154865576,5544226,ABBV,40-50,30-50%,<1%,>0.5
50.75,0.826,53.48,1.55,-1.4943,0.5211,-2.0154,2026-03-24,205.19000244140625,207.17999267578125,0.9698280670098702,4221401,ABBV,50-60,50-70%,<1%,>0.5
60.94,0.722,75.54,2.82,-0.3234,0.4948,-0.8182,2026-03-25,207.17999267578125,211.05999755859375,1.8727700646675727,3929163,ABBV,60-70,70-90%,<1%,0.1 to 0.5
77.35,0.685,88.04,4.3,0.9273,0.6313,0.296,2026-03-26,211.05999755859375,209.3300018310547,-0.8196701163415754,3562960,ABBV,>70,70-90%,<1%,>0.5
60.29,0.765,45.68,3.6,0.9711,0.0198,0.9513,2026-03-27,209.3300018310547,213.22000122070312,1.8583095378692738,4068947,ABBV,60-70,30-50%,<1%,0 to 0.1
58.55,0.835,84.79,2.31,1.2467,0.0931,1.1536,2026-03-30,213.22000122070312,217.42999267578125,1.9744824270591765,4517758,ABBV,50-60,70-90%,<1%,0 to 0.1
79.48,0.856,87.03,4.74,2.0573,0.2951,1.7621,2026-03-31,217.42999267578125,214.97999572753906,-1.1267980640994102,5448169,ABBV,>70,70-90%,<1%,0.1 to 0.5
57.0,0.924,49.22,3.22,1.0849,-0.3607,1.4456,2026-04-01,214.97999572753906,208.82000732421875,-2.8653774889489503,4511548,ABBV,50-60,30-50%,<1%,-0.5 to -0.1
20.63,1.001,14.62,6.34,-1.0755,-0.9264,-0.149,2026-04-02,208.82000732421875,206.69000244140625,-1.02001954223927,4173850,ABBV,<30,10-30%,1-2%,<-0.5
20.89,0.866,26.09,6.73,-1.8706,-0.4619,-1.4087,2026-04-06,206.69000244140625,206.3800048828125,-0.14998188346416752,3536700,ABBV,<30,10-30%,<1%,-0.5 to -0.1
41.32,0.788,48.36,4.46,-1.8635,0.1334,-1.9969,2026-04-07,206.3800048828125,211.6699981689453,2.5632295576001107,5217581,ABBV,40-50,30-50%,<1%,0.1 to 0.5
66.37,0.821,87.96,5.78,0.365,0.9255,-0.5606,2026-04-08,211.6699981689453,212.4199981689453,0.35432513180322367,3239977,ABBV,60-70,70-90%,<1%,>0.5
80.85,0.691,72.23,6.53,1.1041,0.4803,0.6238,2026-04-09,212.4199981689453,208.0399932861328,-2.061955051580844,2427873,ABBV,>70,70-90%,<1%,0.1 to 0.5
30.57,0.683,2.9,2.82,-0.0747,-0.4579,0.3832,2026-04-10,208.0399932861328,206.47000122070312,-0.7546587752819023,3026431,ABBV,30-40,<10%,<1%,-0.5 to -0.1
27.19,0.804,33.21,6.42,-1.3023,-0.4198,-0.8825,2026-04-13,206.47000122070312,210.3300018310547,1.8695212803459427,4927484,ABBV,<30,30-50%,<1%,-0.5 to -0.1
58.72,0.798,82.34,4.28,-0.0293,0.4926,-0.5219,2026-04-14,210.3300018310547,208.42999267578125,-0.9033467117066873,4687161,ABBV,50-60,70-90%,<1%,0.1 to 0.5
57.97,0.749,67.04,3.83,-0.0903,0.1612,-0.2515,2026-04-15,208.42999267578125,208.97999572753906,0.2638790342488484,3865493,ABBV,50-60,50-70%,<1%,0.1 to 0.5
43.0,0.658,65.75,1.78,0.2089,0.1523,0.0565,2026-04-16,208.97999572753906,208.3699951171875,-0.2918942591743856,3733739,ABBV,40-50,50-70%,<1%,0.1 to 0.5
49.67,0.644,41.58,2.47,0.3356,-0.0519,0.3874,2026-04-17,208.3699951171875,203.71449279785156,-2.2342479380093483,5579108,ABBV,40-50,30-50%,<1%,-0.1 to 0
27.1,0.764,3.53,4.36,-1.0433,-0.5948,-0.4485,2026-04-20,203.71449279785156,205.1300048828125,0.6948509482658904,4390710,ABBV,<30,<10%,<1%,<-0.5
31.55,0.748,33.99,4.22,-0.8824,-0.0304,-0.852,2026-04-21,205.1300048828125,200.4499969482422,-2.28148385081155,5921086,ABBV,30-40,30-50%,<1%,-0.1 to 0
30.23,0.713,-2.91,3.41,-1.641,-0.3848,-1.2562,2026-04-22,200.4499969482422,200.99000549316406,0.2693981307773763,6061733,ABBV,30-40,,<1%,-0.5 to -0.1
22.91,0.642,28.09,3.92,-1.4782,0.0346,-1.5128,2026-04-23,200.99000549316406,198.63999938964844,-1.1692154033975388,5638761,ABBV,<30,10-30%,<1%,0 to 0.1
38.12,0.67,24.41,3.34,-1.7478,-0.0221,-1.7257,2026-04-24,198.63999938964844,197.39999389648438,-0.6242476323873203,5436078,ABBV,30-40,10-30%,<1%,-0.1 to 0
28.27,0.785,16.95,2.78,-1.3989,0.0642,-1.4632,2026-04-27,197.39999389648438,197.69000244140625,0.14691416103789212,5953687,ABBV,<30,10-30%,<1%,0 to 0.1
44.06,0.743,35.32,1.66,-1.104,0.1343,-1.2384,2026-04-28,197.69000244140625,204.1300048828125,3.2576267701321937,4871325,ABBV,40-50,30-50%,<1%,0.1 to 0.5
76.98,1.14,86.88,5.84,0.9907,0.9032,0.0875,2026-04-29,204.1300048828125,211.3300018310547,3.5271624827401427,8800540,ABBV,>70,70-90%,1-2%,>0.5
80.76,1.475,75.48,12.51,3.3954,0.9034,2.4919,2026-04-30,211.3300018310547,206.60000610351562,-2.238203608837519,7702283,ABBV,>70,70-90%,1-2%,>0.5
56.03,1.139,38.54,7.0,1.4326,-0.7115,2.1441,2026-05-01,206.60000610351562,208.22999572753906,0.7889591364323323,5338668,ABBV,50-60,30-50%,1-2%,<-0.5
32.78,0.791,42.92,4.62,0.7662,-0.3596,1.1258,2026-05-04,208.22999572753906,206.10000610351562,-1.0229024000991904,3376762,ABBV,30-40,30-50%,<1%,-0.5 to -0.1
45.6,0.668,17.99,1.48,0.1268,-0.3608,0.4876,2026-05-05,206.10000610351562,204.91000366210938,-0.5773907841655102,3200876,ABBV,40-50,10-30%,<1%,-0.5 to -0.1
24.89,0.665,22.16,2.35,-0.4787,-0.2878,-0.1909,2026-05-06,204.91000366210938,202.64999389648438,-1.102927980691315,3194655,ABBV,<30,10-30%,<1%,-0.5 to -0.1
27.63,0.727,15.2,2.93,-0.957,-0.2268,-0.7302,2026-05-07,202.64999389648438,201.47999572753906,-0.5773492248625334,3311127,ABBV,<30,10-30%,<1%,-0.5 to -0.1
28.06,0.682,27.93,3.06,-1.2981,-0.1224,-1.1757,2026-05-08,201.47999572753906,202.82000732421875,0.66508418954494,3341745,ABBV,<30,10-30%,<1%,-0.5 to -0.1
50.91,0.651,60.44,2.15,-0.4744,0.2669,-0.7413,2026-05-11,202.82000732421875,207.9499969482422,2.529331150167491,3125651,ABBV,50-60,50-70%,<1%,0.1 to 0.5
70.07,0.911,75.77,6.63,1.3323,0.6425,0.6898,2026-05-12,207.9499969482422,208.5399932861328,0.28372029168024504,4809644,ABBV,>70,70-90%,<1%,>0.5
68.82,1.015,68.93,5.11,1.1193,0.1258,0.9935,2026-05-13,208.5399932861328,210.77000427246094,1.0693445181368055,3876759,ABBV,60-70,50-70%,1-2%,0.1 to 0.5
63.32,0.822,72.94,3.31,1.574,0.1116,1.4624,2026-05-14,210.77000427246094,210.3699951171875,-0.18978466914881809,3873639,ABBV,60-70,70-90%,<1%,0.1 to 0.5
57.97,0.814,57.3,3.21,1.0748,-0.2227,1.2975,2026-05-15,210.3699951171875,209.4600067138672,-0.43256568162840514,3753177,ABBV,50-60,50-70%,<1%,-0.5 to -0.1
42.78,0.793,30.48,1.9,0.2891,-0.3807,0.6697,2026-05-18,209.4600067138672,213.9199981689453,2.129280679901191,3444828,ABBV,40-50,30-50%,<1%,-0.5 to -0.1
65.74,0.822,77.96,4.38,1.4173,0.2607,1.1567,2026-05-19,213.9199981689453,212.32000732421875,-0.7479388829570555,4467885,ABBV,60-70,70-90%,<1%,0.1 to 0.5
60.61,0.83,52.93,4.19,0.7948,-0.1727,0.9675,2026-05-20,212.32000732421875,214.57000732421875,1.0597211390277472,3018846,ABBV,60-70,50-70%,<1%,-0.5 to -0.1
53.29,0.701,68.63,2.2,1.0644,0.0769,0.9874,2026-05-21,214.57000732421875,215.8000030517578,0.5732374915197402,2671521,ABBV,50-60,50-70%,<1%,0 to 0.1
62.63,0.848,61.47,3.99,1.367,-0.0021,1.3691,2026-05-22,215.8000030517578,212.63600158691406,-1.4661730398979111,3989263,ABBV,60-70,50-70%,<1%,-0.1 to 0
21.56,1.023,,,-7.5307,-1.5098,-6.021,2026-03-03,1007.510009765625,1003.3200073242188,-0.41587700378092896,1902250,LLY,<30,,1-2%,<-0.5
36.21,0.915,33.81,4.35,-6.9978,0.2756,-7.2734,2026-03-04,1003.3200073242188,982.9099731445312,-2.0342496940850996,1591464,LLY,30-40,30-50%,<1%,0.1 to 0.5
32.66,1.006,30.78,5.86,-12.1974,-1.1852,-11.0122,2026-03-05,982.9099731445312,989.8400268554688,0.7050547761527692,2867228,LLY,30-40,30-50%,1-2%,<-0.5
40.85,1.006,57.17,5.18,-7.0505,2.555,-9.6055,2026-03-06,989.8400268554688,1008.4400024414062,1.8790890529074789,1865415,LLY,40-50,50-70%,1-2%,>0.5
70.43,0.909,96.41,4.95,0.6553,3.9483,-3.293,2026-03-09,1008.4400024414062,1001.3300170898438,-0.7050479289149036,2018874,LLY,>70,>90%,<1%,>0.5
61.14,0.852,62.77,4.08,2.4502,1.2624,1.1878,2026-03-10,1001.3300170898438,999.6099853515625,-0.17177471052751692,1231565,LLY,60-70,50-70%,<1%,>0.5
38.08,0.705,43.06,1.63,0.5185,-0.3716,0.89,2026-03-11,999.6099853515625,976.9199829101562,-2.269885532748672,1032776,LLY,30-40,30-50%,<1%,-0.5 to -0.1
24.45,0.755,15.72,4.6,-5.5211,-2.2899,-3.2312,2026-03-12,976.9199829101562,985.510009765625,0.8792968723886574,1815168,LLY,<30,10-30%,<1%,<-0.5
38.53,0.872,43.32,3.41,-2.2723,0.5563,-2.8286,2026-03-13,985.510009765625,988.8599853515625,0.3399230401256004,1549210,LLY,30-40,30-50%,<1%,>0.5
61.29,0.857,71.19,2.26,-1.4309,0.7876,-2.2184,2026-03-16,988.8599853515625,930.510009765625,-5.900731797251635,1436401,LLY,60-70,70-90%,<1%,>0.5
17.78,1.205,10.2,10.12,-15.3213,-5.4407,-9.8807,2026-03-17,930.510009765625,918.02001953125,-1.3422736030019644,4619639,LLY,<30,10-30%,1-2%,<-0.5
19.75,1.38,28.16,12.8,-18.644,-1.683,-16.9609,2026-03-18,918.02001953125,917.5700073242188,-0.04901986857116514,2760042,LLY,<30,10-30%,1-2%,<-0.5
41.09,0.954,38.44,4.2,-13.1462,2.166,-15.3122,2026-03-19,917.5700073242188,906.6400146484375,-1.1911889652599816,1829455,LLY,40-50,30-50%,<1%,>0.5
38.29,0.841,8.68,2.36,-10.8983,0.9628,-11.8611,2026-03-20,906.6400146484375,910.77001953125,0.4555286349691823,2745848,LLY,30-40,<10%,<1%,>0.5
44.11,0.931,30.33,2.52,-6.5493,1.6289,-8.1782,2026-03-23,910.77001953125,902.77001953125,-0.8783776176687685,2129371,LLY,40-50,30-50%,<1%,>0.5
46.18,0.822,28.2,3.37,-6.9664,0.5136,-7.48,2026-03-24,902.77001953125,916.4199829101562,1.5120089373364287,1728056,LLY,40-50,10-30%,<1%,>0.5
56.28,0.758,70.01,3.18,-1.3787,2.2219,-3.6006,2026-03-25,916.4199829101562,896.6199951171875,-2.1605801010681214,1600855,LLY,50-60,70-90%,<1%,>0.5
44.02,0.744,12.56,3.06,-3.9962,-0.7543,-3.2419,2026-03-26,896.6199951171875,877.6900024414062,-2.111261490806604,1584925,LLY,40-50,10-30%,<1%,<-0.5
14.17,0.713,4.93,5.72,-8.15,-1.9973,-6.1527,2026-03-27,877.6900024414062,886.6699829101562,1.0231380605647766,2126056,LLY,<30,<10%,<1%,<-0.5
42.12,0.861,33.35,3.5,-5.5825,0.5868,-6.1693,2026-03-30,886.6699829101562,920.0800170898438,3.768034874715376,2221652,LLY,40-50,30-50%,<1%,>0.5
78.17,1.039,88.63,6.49,4.4555,4.0132,0.4423,2026-03-31,920.0800170898438,954.8400268554688,3.7779333449245778,2271474,LLY,>70,70-90%,1-2%,>0.5
78.9,1.456,79.08,12.47,16.0232,4.9387,11.0844,2026-04-01,954.8400268554688,935.5800170898438,-2.0170928348126616,4990016,LLY,>70,70-90%,1-2%,>0.5
57.37,1.358,48.16,7.56,7.6653,-2.5194,10.1847,2026-04-02,935.5800170898438,926.8099975585938,-0.9373885045695474,2191684,LLY,50-60,30-50%,1-2%,<-0.5
21.57,0.788,28.54,6.27,1.097,-3.1058,4.2028,2026-04-06,926.8099975585938,930.9099731445312,0.4423749848121661,1467212,LLY,<30,10-30%,<1%,<-0.5
46.85,0.984,59.82,2.88,0.2189,-0.4796,0.6985,2026-04-07,930.9099731445312,953.3099975585938,2.406250342167593,2336480,LLY,40-50,50-70%,<1%,-0.5 to -0.1
64.16,1.08,80.75,6.39,7.3037,2.241,5.0628,2026-04-08,953.3099975585938,955.1799926757812,0.19615813554629824,2026493,LLY,60-70,70-90%,1-2%,>0.5
68.06,0.787,65.9,5.73,7.3395,0.3116,7.0279,2026-04-09,955.1799926757812,939.5700073242188,-1.6342454271716544,1289020,LLY,60-70,50-70%,<1%,0.1 to 0.5
36.38,0.774,19.07,3.5,0.4552,-2.6428,3.098,2026-04-10,939.5700073242188,929.1599731445312,-1.1079572675307126,1479819,LLY,30-40,10-30%,<1%,<-0.5
13.4,0.767,21.43,4.75,-3.4355,-2.0814,-1.3541,2026-04-13,929.1599731445312,922.719970703125,-0.6930994260989864,1568153,LLY,<30,10-30%,<1%,<-0.5
30.45,0.844,-0.57,2.3,-3.7538,-1.1102,-2.6436,2026-04-14,922.719970703125,904.8499755859375,-1.9366650429783472,1845853,LLY,30-40,,<1%,<-0.5
34.21,1.19,17.48,5.83,-9.3657,-2.2333,-7.1324,2026-04-15,904.8499755859375,903.4299926757812,-0.15693020373203082,3038716,LLY,30-40,10-30%,1-2%,<-0.5
35.13,1.082,31.07,5.76,-7.9936,0.0824,-8.076,2026-04-16,903.4299926757812,926.72998046875,2.5790584751297363,2018080,LLY,30-40,30-50%,1-2%,0 to 0.1
68.86,0.839,88.27,4.42,-0.3804,2.8802,-3.2605,2026-04-17,926.72998046875,920.4000244140625,-0.6830421145418986,2433008,LLY,60-70,70-90%,<1%,>0.5
65.36,0.753,54.76,4.19,1.3111,0.92,0.3911,2026-04-20,920.4000244140625,903.02001953125,-1.8883099111037915,1443932,LLY,60-70,50-70%,<1%,>0.5
30.9,1.053,22.16,5.12,-4.5821,-1.4995,-3.0826,2026-04-21,903.02001953125,921.280029296875,2.0221046455983993,3491262,LLY,30-40,10-30%,1-2%,<-0.5
50.6,1.062,64.48,4.82,0.4123,1.6009,-1.1886,2026-04-22,921.280029296875,917.219970703125,-0.44069755824932555,2037155,LLY,50-60,50-70%,1-2%,>0.5
64.95,0.656,60.83,3.72,0.4925,0.3527,0.1397,2026-04-23,917.219970703125,884.27001953125,-3.592371756430046,1636374,LLY,60-70,50-70%,<1%,0.1 to 0.5
26.03,0.999,20.91,8.06,-9.1151,-3.0016,-6.1134,2026-04-24,884.27001953125,868.239990234375,-1.8127980077140338,3888057,LLY,<30,10-30%,<1%,<-0.5
19.27,1.069,18.89,8.07,-10.2188,-1.2365,-8.9823,2026-04-27,868.239990234375,874.4299926757812,0.7129368044583195,2066611,LLY,<30,10-30%,1-2%,<-0.5
38.8,0.711,43.21,2.87,-8.9226,0.7268,-9.6494,2026-04-28,874.4299926757812,851.3099975585938,-2.6440075604497126,2037224,LLY,30-40,30-50%,<1%,>0.5
30.95,0.752,14.0,4.87,-10.9188,-0.469,-10.4498,2026-04-29,851.3099975585938,934.3099975585938,9.749679933047805,3291607,LLY,30-40,10-30%,<1%,-0.5 to -0.1
73.4,1.465,82.97,16.38,14.5035,9.3568,5.1467,2026-04-30,934.3099975585938,963.7100219726562,3.1467098169650765,7012872,LLY,>70,70-90%,1-2%,>0.5
84.12,1.774,72.78,20.6,22.7804,4.0932,18.6872,2026-05-01,963.7100219726562,968.489990234375,0.4959965293226398,3650096,LLY,>70,70-90%,1-2%,>0.5
72.9,1.129,71.68,6.21,18.1078,-1.1657,19.2735,2026-05-04,968.489990234375,988.4600219726562,2.0619760596026993,3129726,LLY,>70,70-90%,1-2%,<-0.5
80.41,0.807,89.66,4.46,18.009,-0.5261,18.5351,2026-05-05,988.4600219726562,987.0499877929688,-0.14264959111583986,2326619,LLY,>70,70-90%,<1%,<-0.5
68.91,0.729,62.81,4.83,13.9523,-2.2271,16.1795,2026-05-06,987.0499877929688,975.719970703125,-1.1478665954069434,1864923,LLY,60-70,50-70%,<1%,<-0.5
36.8,0.75,24.07,3.16,4.9592,-3.9109,8.8702,2026-05-07,975.719970703125,948.3699951171875,-2.803055836422874,1906888,LLY,30-40,10-30%,<1%,<-0.5
15.81,0.988,11.85,6.39,-4.4338,-4.6016,0.1678,2026-05-08,948.3699951171875,967.1400146484375,1.9791874087002004,2245002,LLY,<30,10-30%,<1%,<-0.5
45.37,1.221,50.1,4.76,-0.0362,-0.0702,0.034,2026-05-11,967.1400146484375,990.0399780273438,2.367802286334997,2418783,LLY,40-50,50-70%,1-2%,-0.1 to 0
71.5,1.155,73.81,6.94,6.2656,2.0398,4.2258,2026-05-12,990.0399780273438,1015.9400024414062,2.6160584409599563,2230020,LLY,>70,70-90%,1-2%,>0.5
85.85,0.955,83.46,7.0,11.9856,2.7609,9.2247,2026-05-13,1015.9400024414062,1007.7949829101562,-0.8017224946036849,2811556,LLY,>70,70-90%,<1%,>0.5
64.72,0.881,60.39,3.67,7.6757,-1.1657,8.8414,2026-05-14,1007.7949829101562,1005.2100219726562,-0.2564967063078183,1356687,LLY,60-70,50-70%,<1%,<-0.5
38.41,0.746,38.54,2.22,3.7073,-2.0546,5.7619,2026-05-15,1005.2100219726562,988.1900024414062,-1.6931804457987143,1708683,LLY,30-40,30-50%,<1%,<-0.5
36.11,0.863,22.52,3.88,-2.6033,-2.7273,0.124,2026-05-18,988.1900024414062,1021.4099731445312,3.3616987240360885,1603435,LLY,30-40,10-30%,<1%,<-0.5
58.7,1.06,90.16,4.96,4.9893,2.4949,2.4944,2026-05-19,1021.4099731445312,1018.469970703125,-0.28783764783059107,2532888,LLY,50-60,>90%,1-2%,>0.5
69.23,1.039,73.57,5.43,4.2179,0.2221,3.9958,2026-05-20,1018.469970703125,1041.6800537109375,2.2789167747173655,2028428,LLY,60-70,70-90%,1-2%,0.1 to 0.5
65.74,0.924,86.14,5.13,10.4558,2.3601,8.0957,2026-05-21,1041.6800537109375,1065.6500244140625,2.3010876149287096,2286621,LLY,60-70,70-90%,<1%,>0.5
83.22,0.905,78.66,8.68,15.5428,1.9987,13.5441,2026-05-22,1065.6500244140625,1072.2750244140625,0.621686280506828,2750008,LLY,>70,70-90%,<1%,>0.5
38.7,0.88,,,-0.3411,-0.1065,-0.2346,2026-03-03,119.81999969482422,120.26000213623047,0.36721953140286256,7473106,MRK,30-40,,<1%,-0.5 to -0.1
41.42,0.851,40.27,2.55,-0.2791,0.0394,-0.3184,2026-03-04,120.26000213623047,116.05000305175781,-3.500747555037931,5094846,MRK,40-50,30-50%,<1%,0 to 0.1
26.47,0.999,21.95,7.68,-1.4217,-0.3442,-1.0776,2026-03-05,116.05000305175781,115.77999877929688,-0.23266201237454043,10502569,MRK,<30,10-30%,<1%,-0.5 to -0.1
28.38,1.017,39.78,8.23,-1.3238,0.0908,-1.4146,2026-03-06,115.77999877929688,117.12000274658203,1.157370859745388,6539910,MRK,<30,30-50%,1-2%,0 to 0.1
56.84,0.846,98.49,2.83,-0.581,0.3869,-0.9679,2026-03-09,117.12000274658203,117.08000183105469,-0.03415378636379973,5585042,MRK,50-60,>90%,<1%,0.1 to 0.5
58.66,0.787,61.9,4.7,0.0745,0.2672,-0.1927,2026-03-10,117.08000183105469,116.22000122070312,-0.734540994962174,6461684,MRK,50-60,50-70%,<1%,0.1 to 0.5
43.99,0.739,31.41,3.12,-0.1984,-0.0463,-0.1521,2026-03-11,116.22000122070312,115.90499877929688,-0.2710397849747581,4868936,MRK,40-50,30-50%,<1%,-0.1 to 0
42.17,0.835,37.83,4.11,-0.3867,-0.0074,-0.3793,2026-03-12,115.90499877929688,115.61000061035156,-0.25451720982891946,6051977,MRK,40-50,30-50%,<1%,-0.1 to 0
45.62,0.857,35.56,2.27,-0.1602,0.071,-0.2312,2026-03-13,115.61000061035156,115.41999816894531,-0.16434775573319627,5165543,MRK,40-50,30-50%,<1%,0 to 0.1
45.79,0.784,40.62,1.99,-0.3092,-0.0195,-0.2897,2026-03-16,115.41999816894531,115.87000274658203,0.3898844089202269,6537983,MRK,40-50,30-50%,<1%,-0.1 to 0
52.66,0.755,53.06,1.83,-0.0407,0.0831,-0.1239,2026-03-17,115.87000274658203,114.5,-1.1823618832376703,5759830,MRK,50-60,50-70%,<1%,0 to 0.1
