RSI,ATR_Pct,BB_Position,BB_Width,MACD,MACD_Hist,MACD_Signal,Date,ClosePrice,NextOpen,OvernightReturn,Volume,Ticker
66.44,1.114,68.42,3.58,0.193,0.5134,-0.3204,2026-05-15,247.6300048828125,282.0050048828125,13.881597271004175,491550,BIO
89.85,1.851,89.27,23.64,8.9633,3.4164,5.5469,2026-05-18,282.0050048828125,281.1199951171875,-0.31382768046714915,1017525,BIO
86.29,2.021,68.71,21.82,8.412,0.2518,8.1602,2026-05-19,281.1199951171875,287.7699890136719,2.365535718550449,489727,BIO
66.4,1.244,101.62,4.66,7.1433,-0.3342,7.4774,2026-05-20,287.7699890136719,286.7799987792969,-0.34402136156316265,451936,BIO
67.62,1.112,67.03,5.11,5.7372,-0.8312,6.5684,2026-05-21,286.7799987792969,287.8450012207031,0.3713656621589845,190071,BIO
50.28,0.909,61.01,3.11,3.7448,-1.0481,4.7929,2026-05-22,287.8450012207031,293.2900085449219,1.8916456082709088,164349,BIO
44.34,1.091,,,-0.2781,-0.0875,-0.1906,2026-03-03,117.94000244140625,118.37999725341797,0.3730666465182608,2174864,BK
44.37,0.874,44.22,3.49,-0.1175,0.0385,-0.156,2026-03-04,118.37999725341797,116.69000244140625,-1.4276016651647017,1812640,BK
39.74,0.709,31.79,4.06,-0.7033,-0.1583,-0.545,2026-03-05,116.69000244140625,115.20999908447266,-1.2683206152787174,2214171,BK
29.17,1.022,32.54,5.62,-0.9597,-0.0647,-0.8949,2026-03-06,115.20999908447266,115.11000061035156,-0.08679669726217032,2084753,BK
42.48,1.198,57.88,3.93,-0.8906,0.1463,-1.0369,2026-03-09,115.11000061035156,115.41999816894531,0.2693054964382213,2580987,BK
50.99,1.067,62.66,4.09,-0.1204,0.3043,-0.4247,2026-03-10,115.41999816894531,117.1449966430664,1.4945403755735054,1620090,BK
62.55,0.904,90.81,4.18,0.0846,0.2596,-0.1751,2026-03-11,117.1449966430664,117.11000061035156,-0.029874116452,2028924,BK
60.35,0.925,81.94,2.97,0.3394,0.188,0.1514,2026-03-12,117.11000061035156,116.16999816894531,-0.8026662424277742,3271165,BK
41.95,0.856,45.44,2.91,0.2153,-0.0758,0.2911,2026-03-13,116.16999816894531,115.36000061035156,-0.6972519336840954,2320434,BK
33.49,0.829,6.93,2.2,-0.0887,-0.1843,0.0957,2026-03-16,115.36000061035156,116.12000274658203,0.6588090605144092,2516427,BK
49.63,0.839,44.47,1.89,-0.0194,-0.0138,-0.0056,2026-03-17,116.12000274658203,114.66000366210938,-1.2573191956074314,1313549,BK
43.4,0.733,-4.34,1.85,-0.2806,-0.161,-0.1197,2026-03-18,114.66000366210938,114.9000015258789,0.20931262524357397,2103534,BK
40.11,0.766,41.53,3.35,-0.4475,-0.0209,-0.4266,2026-03-19,114.9000015258789,114.94999694824219,0.04351211636148822,2868379,BK
52.02,0.84,59.71,2.44,-0.2858,0.0827,-0.3685,2026-03-20,114.94999694824219,116.36000061035156,1.226623488075651,2712239,BK
59.43,0.876,81.97,3.38,0.2845,0.233,0.0515,2026-03-23,116.36000061035156,117.9000015258789,1.3234796385780845,2706313,BK
67.27,0.882,76.69,4.97,0.7967,0.2403,0.5564,2026-03-24,117.9000015258789,117.98999786376953,0.07633277075986822,2772000,BK
63.43,0.773,65.05,3.23,0.6268,-0.0388,0.6657,2026-03-25,117.98999786376953,116.63999938964844,-1.1441634872133788,2503828,BK
38.83,0.717,19.54,2.56,0.0463,-0.2386,0.285,2026-03-26,116.63999938964844,114.65499877929688,-1.7018180904823654,1773267,BK
23.68,0.767,8.82,3.94,-0.5076,-0.2994,-0.2082,2026-03-27,114.65499877929688,115.19999694824219,0.47533746870853655,1365176,BK
36.15,0.794,35.8,2.52,-0.4714,-0.0485,-0.4229,2026-03-30,115.19999694824219,118.63999938964844,2.9861133094923664,3320279,BK
84.74,0.835,98.98,4.58,0.4814,0.4227,0.0587,2026-03-31,118.63999938964844,121.0,1.9892115833553214,3630044,BK
87.08,0.904,78.25,8.72,1.3813,0.3649,1.0165,2026-04-01,121.0,122.16999816894531,0.9669406354919863,2941473,BK
75.86,0.832,76.87,5.95,1.3349,0.07,1.2649,2026-04-02,122.16999816894531,123.62999725341797,1.1950553379346696,2470132,BK
69.02,0.732,87.04,3.49,1.4005,-0.0005,1.401,2026-04-06,123.62999725341797,124.63999938964844,0.8169555598712464,2394021,BK
70.15,0.7,81.75,3.73,1.3188,-0.0383,1.3571,2026-04-07,124.63999938964844,127.95999908447266,2.6636711417538317,2733782,BK
81.14,0.744,85.79,6.19,1.8341,0.1429,1.6912,2026-04-08,127.95999908447266,128.5800018310547,0.48452856440921455,2873333,BK
79.4,0.62,74.73,5.48,1.5738,-0.0906,1.6645,2026-04-09,128.5800018310547,127.58000183105469,-0.7777259183072149,1921959,BK
45.19,0.445,28.87,1.18,0.9129,-0.3056,1.2184,2026-04-10,127.58000183105469,129.11000061035156,1.1992465569352628,2036482,BK
54.03,0.634,106.85,1.58,0.65,-0.1152,0.7652,2026-04-13,129.11000061035156,130.5399932861328,1.1075770033468713,2357881,BK
73.42,0.658,89.38,3.76,1.0178,0.1111,0.9067,2026-04-14,130.5399932861328,131.97999572753906,1.1031120847768694,2422178,BK
83.45,0.587,80.53,5.05,1.2263,0.0963,1.13,2026-04-15,131.97999572753906,134.83999633789062,2.16699553184998,3291057,BK
79.25,0.994,88.84,5.29,1.6682,0.1905,1.4777,2026-04-16,134.83999633789062,135.10000610351562,0.1928283689458521,5954454,BK
65.9,1.133,63.96,5.57,1.6097,-0.0966,1.7064,2026-04-17,135.10000610351562,135.41000366210938,0.22945784203460828,5352393,BK
53.84,0.78,52.45,2.71,1.0642,-0.2763,1.3405,2026-04-20,135.41000366210938,137.9199981689453,1.8536256103346416,2852886,BK
68.22,0.743,75.66,3.81,1.4153,0.0438,1.3715,2026-04-21,137.9199981689453,135.8699951171875,-1.4863711419475623,3537467,BK
53.01,0.764,27.89,3.65,0.5986,-0.4197,1.0183,2026-04-22,135.8699951171875,135.41000366210938,-0.33855263973578964,2203384,BK
29.43,0.69,24.85,4.04,-0.1253,-0.3776,0.2523,2026-04-23,135.41000366210938,134.0500030517578,-1.0043575611630495,2382425,BK
33.75,0.614,18.7,3.45,-0.4531,-0.2124,-0.2407,2026-04-24,134.0500030517578,134.44000244140625,0.2909357558894321,1975071,BK
35.75,0.486,42.71,1.72,-0.4154,0.0075,-0.4229,2026-04-27,134.44000244140625,133.55999755859375,-0.6545707132042278,3224713,BK
42.1,0.507,9.46,1.08,-0.4319,-0.0011,-0.4307,2026-04-28,133.55999755859375,132.25999450683594,-0.9733476156942089,2061115,BK
29.32,0.588,30.01,3.52,-0.8532,-0.1056,-0.7476,2026-04-29,132.25999450683594,134.39500427246094,1.6142521202922477,2734546,BK
55.32,0.66,71.02,3.9,0.1127,0.3733,-0.2607,2026-04-30,134.39500427246094,133.75,-0.47993173254662347,3484548,BK
60.12,0.639,50.39,4.55,0.2155,0.0385,0.177,2026-05-01,133.75,131.8800048828125,-1.3981271904205617,2031681,BK
30.95,0.628,17.9,4.33,-0.5859,-0.3009,-0.285,2026-05-04,131.8800048828125,132.3800048828125,0.3791325307003879,1776808,BK
39.17,0.631,38.37,3.8,-0.3588,0.0482,-0.4071,2026-05-05,132.3800048828125,133.6300048828125,0.9442513626635174,2436405,BK
65.11,0.638,79.86,2.46,0.0953,0.2051,-0.1098,2026-05-06,133.6300048828125,130.6999969482422,-2.1926272749445697,3230892,BK
38.3,0.729,12.25,3.39,-0.5894,-0.2298,-0.3595,2026-05-07,130.6999969482422,130.47999572753906,-0.1683253449426214,2682832,BK
22.89,0.676,25.74,4.07,-0.6299,-0.0671,-0.5628,2026-05-08,130.47999572753906,132.5,1.5481333067169922,2927963,BK
70.32,0.582,99.24,1.89,-0.0695,0.2419,-0.3114,2026-05-11,132.5,133.44000244140625,0.7094358048349125,2559597,BK
77.87,0.656,82.95,3.28,0.4194,0.2651,0.1543,2026-05-12,133.44000244140625,134.97999572753906,1.1540716861190292,2295008,BK
66.45,0.783,74.87,4.45,0.9404,0.2436,0.6967,2026-05-13,134.97999572753906,135.97999572753906,0.7408505198196469,2966117,BK
65.12,0.77,75.81,3.49,0.8965,0.0384,0.858,2026-05-14,135.97999572753906,135.01499938964844,-0.709660514936461,2165992,BK
50.23,0.826,26.55,2.63,0.7361,-0.1776,0.9137,2026-05-15,135.01499938964844,136.5800018310547,1.1591322804733073,3254055,BK
53.9,0.854,63.81,1.91,0.514,-0.1261,0.6402,2026-05-18,136.5800018310547,136.32000732421875,-0.19036059697636887,1740508,BK
60.22,0.744,41.64,1.82,0.468,-0.0736,0.5417,2026-05-19,136.32000732421875,137.14999389648438,0.6088516194777016,2538264,BK
53.42,1.296,,,0.3161,0.0139,0.3022,2026-03-03,165.96119689941406,170.14320373535156,2.519870255257395,315161,BKNG
57.88,1.171,71.44,6.18,1.5283,0.3874,1.1408,2026-03-04,170.14320373535156,184.599609375,8.496610691623374,324201,BKNG
87.84,1.54,85.56,17.27,4.8289,1.2441,3.5848,2026-03-05,184.599609375,182.0167999267578,-1.3991413399989439,747883,BKNG
73.85,1.647,63.6,12.09,3.5199,-0.2597,3.7795,2026-03-06,182.0167999267578,177.49440002441406,-2.484605763953396,328107,BKNG
33.52,1.426,32.32,8.05,0.7104,-1.0327,1.7431,2026-03-09,177.49440002441406,174.87118530273438,-1.4779140757786524,390959,BKNG
30.85,1.432,31.17,7.01,-0.2079,-0.5465,0.3386,2026-03-10,174.87118530273438,172.89678955078125,-1.1290572249139208,312526,BKNG
29.1,1.124,23.39,3.36,-0.9559,-0.3562,-0.5998,2026-03-11,172.89678955078125,168.75079345703125,-2.3979601382547844,211729,BKNG
20.65,1.059,0.42,4.67,-1.5407,-0.3592,-1.1815,2026-03-12,168.75079345703125,169.48118591308594,0.4328231240232183,206292,BKNG
36.07,1.001,16.22,3.05,-1.2463,-0.0202,-1.2261,2026-03-13,169.48118591308594,171.78680419921875,1.3603977773174014,189433,BKNG
63.77,0.83,72.59,2.27,-0.4574,0.3049,-0.7623,2026-03-16,171.78680419921875,177.69239807128906,3.437745931417213,118838,BKNG
76.01,0.99,81.17,7.87,1.4696,0.7088,0.7608,2026-03-17,177.69239807128906,175.31520080566406,-1.3378159625440422,239572,BKNG
58.97,1.179,46.74,6.56,1.0685,-0.1497,1.2182,2026-03-18,175.31520080566406,171.6680145263672,-2.080359411241106,172417,BKNG
29.82,1.157,16.33,6.46,-0.6524,-0.6695,0.0171,2026-03-19,171.6680145263672,172.96160888671875,0.7535441962910783,120723,BKNG
38.48,1.02,44.47,5.79,-0.6556,-0.0765,-0.579,2026-03-20,172.96160888671875,175.96319580078125,1.7354064485075371,260531,BKNG
68.77,0.933,77.21,5.26,0.6752,0.4544,0.2208,2026-03-23,175.96319580078125,171.63999938964844,-2.4568753661574627,274904,BKNG
45.64,1.098,26.66,4.98,-0.486,-0.3714,-0.1146,2026-03-24,171.63999938964844,169.52880859375,-1.230010955142058,269791,BKNG
28.07,1.198,18.81,6.1,-1.1065,-0.3335,-0.7731,2026-03-25,169.52880859375,168.44119262695312,-0.6415522977001431,206513,BKNG
34.65,1.064,23.7,4.05,-1.4067,-0.1667,-1.24,2026-03-26,168.44119262695312,162.5167999267578,-3.5171875761507265,283921,BKNG
11.26,1.125,12.74,7.36,-2.5404,-0.4269,-2.1135,2026-03-27,162.5167999267578,164.7523956298828,1.3756089857371867,321568,BKNG
32.98,1.083,44.6,5.46,-1.574,0.3269,-1.9009,2026-03-30,164.7523956298828,168.36720275878906,2.194084714268385,325648,BKNG
80.32,1.019,93.47,4.72,-0.0743,0.7785,-0.8528,2026-03-31,168.36720275878906,167.4556121826172,-0.5414300179815035,307034,BKNG
64.43,1.287,57.92,4.69,0.3661,0.227,0.1392,2026-04-01,167.4556121826172,167.716796875,0.1559724926376127,280991,BKNG
47.93,1.329,55.4,3.64,-0.1004,-0.0498,-0.0506,2026-04-02,167.716796875,176.1999969482422,5.058050374981082,173255,BKNG
69.16,1.319,97.9,8.29,2.0593,0.9641,1.0953,2026-04-06,176.1999969482422,173.44000244140625,-1.5663987256745893,6902514,BKNG
65.82,1.482,65.91,7.94,1.5559,-0.0189,1.5748,2026-04-07,173.44000244140625,181.0449981689453,4.384799135429152,7819104,BKNG
61.48,1.687,76.2,10.05,3.3156,0.4526,2.863,2026-04-08,181.0449981689453,176.64999389648438,-2.427575639709012,7616003,BKNG
55.85,1.643,46.61,8.82,1.1822,-0.6901,1.8723,2026-04-09,176.64999389648438,173.52000427246094,-1.7718594577804447,5649628,BKNG
30.49,1.279,28.11,8.36,-0.3589,-0.7235,0.3647,2026-04-10,173.52000427246094,177.25999450683594,2.155365457750036,4253295,BKNG
52.3,1.173,79.54,3.96,0.4493,0.1835,0.2658,2026-04-13,177.25999450683594,181.0500030517578,2.1381071095405657,4387084,BKNG
78.89,1.039,78.54,7.88,1.6842,0.4299,1.2543,2026-04-14,181.0500030517578,185.63999938964844,2.535209202166344,4273779,BKNG
82.48,0.868,77.94,8.33,2.7009,0.3965,2.3044,2026-04-15,185.63999938964844,184.47999572753906,-0.6248673054962683,4633312,BKNG
68.93,0.772,50.96,4.68,2.0229,-0.3042,2.3271,2026-04-16,184.47999572753906,192.07000732421875,4.114273510657207,3949875,BKNG
77.27,0.913,89.47,5.83,2.9305,0.2085,2.722,2026-04-17,192.07000732421875,192.02000427246094,-0.02603376365442056,5830951,BKNG
77.84,0.921,74.92,5.45,2.1578,-0.2403,2.398,2026-04-20,192.02000427246094,190.8800048828125,-0.5936878264156675,4141141,BKNG
44.72,0.865,35.84,1.75,1.585,-0.3638,1.9488,2026-04-21,190.8800048828125,179.35000610351562,-6.040443464141532,3069902,BKNG
18.03,1.223,10.74,11.38,-2.223,-1.6371,-0.5859,2026-04-22,179.35000610351562,176.73939514160156,-1.4555956917042367,7662078,BKNG
13.16,1.269,25.7,13.84,-3.2028,-0.689,-2.5138,2026-04-23,176.73939514160156,180.25,1.9863171171236482,5194680,BKNG
53.59,1.031,62.75,4.22,-1.4585,0.5551,-2.0136,2026-04-24,180.25,177.50999450683594,-1.520114004529305,5154959,BKNG
54.3,0.911,27.8,3.73,-1.2774,0.1303,-1.4077,2026-04-27,177.50999450683594,173.27000427246094,-2.38859239794057,4463018,BKNG
7.85,0.975,-16.64,4.5,-1.6509,-0.2024,-1.4485,2026-04-28,173.27000427246094,173.99000549316406,0.4155371402720931,7880806,BKNG
34.51,1.559,27.37,5.45,-1.949,-0.0899,-1.8591,2026-04-29,173.99000549316406,168.32000732421875,-3.258806822193061,11024090,BKNG
32.18,1.724,16.7,7.68,-2.759,-0.249,-2.5099,2026-04-30,168.32000732421875,169.61000061035156,0.7663933163025716,6708818,BKNG
33.31,1.139,38.14,4.76,-1.7789,0.3789,-2.1578,2026-05-01,169.61000061035156,165.60000610351562,-2.364244143862826,3955578,BKNG
37.52,1.11,6.67,3.88,-2.1033,-0.0666,-2.0366,2026-05-04,165.60000610351562,167.61000061035156,1.2137647540782615,4500154,BKNG
40.2,1.026,44.79,3.94,-1.2259,0.3933,-1.6192,2026-05-05,167.61000061035156,168.30999755859375,0.41763435695552076,5441000,BKNG
57.61,1.219,55.22,4.45,-0.2402,0.3665,-0.6067,2026-05-06,168.30999755859375,171.2899932861328,1.770539938663851,6234636,BKNG
58.1,1.382,65.17,5.15,0.6936,0.3611,0.3325,2026-05-07,171.2899932861328,166.02000427246094,-3.0766473350656187,5951049,BKNG
43.41,1.221,-3.03,4.47,-0.4667,-0.5217,0.055,2026-05-08,166.02000427246094,157.7899932861328,-4.957240558084541,7069697,BKNG
12.56,1.319,14.71,14.49,-3.3346,-1.2273,-2.1073,2026-05-11,157.7899932861328,160.55999755859375,1.755500595933146,7688607,BKNG
32.51,1.121,39.93,11.16,-2.2494,0.2189,-2.4683,2026-05-12,160.55999755859375,155.02999877929688,-3.444194608485085,5675520,BKNG
39.89,0.987,10.7,5.23,-2.6639,-0.0635,-2.6004,2026-05-13,155.02999877929688,154.47999572753906,-0.35477201579598994,5369825,BKNG
24.48,0.98,20.27,5.95,-2.2235,0.1399,-2.3634,2026-05-14,154.47999572753906,154.2100067138672,-0.17477279980513405,4306350,BKNG
45.08,0.924,18.23,2.31,-1.7159,0.2557,-1.9716,2026-05-15,154.2100067138672,155.07000732421875,0.5576814557483711,4739653,BKNG
52.35,1.058,56.18,2.19,-1.1411,0.28,-1.4211,2026-05-18,155.07000732421875,154.5399932861328,-0.3417901677000512,5611414,BKNG
50.9,1.357,40.09,3.64,-0.5057,0.1758,-0.6815,2026-05-19,154.5399932861328,156.99000549316406,1.5853580389996624,5533748,BKNG
55.64,1.368,69.5,4.28,0.1706,0.3729,-0.2023,2026-05-20,156.99000549316406,159.7100067138672,1.732595149709426,5370352,BKNG
68.64,1.197,95.23,4.46,0.7005,0.4458,0.2547,2026-05-21,159.7100067138672,161.1199951171875,0.8828428677273958,6270747,BKNG
69.23,1.021,80.06,5.42,1.3768,0.3465,1.0303,2026-05-22,161.1199951171875,163.14999389648438,1.2599297671405774,6247802,BKNG
24.37,1.577,,,-0.9128,-0.2843,-0.6285,2026-03-03,62.52000045776367,60.849998474121094,-2.6711483867802754,9541490,BKR
22.25,1.375,20.27,11.18,-1.3062,-0.1844,-1.1218,2026-03-04,60.849998474121094,60.189998626708984,-1.0846341231919632,9507182,BKR
25.14,1.053,28.54,8.45,-1.2323,0.0181,-1.2504,2026-03-05,60.189998626708984,59.810001373291016,-0.6313295598736723,6776551,BKR
35.71,0.944,9.31,2.56,-0.7953,0.1731,-0.9684,2026-03-06,59.810001373291016,60.06999969482422,0.4347070984173307,6775025,BKR
48.26,0.949,53.06,2.89,-0.6453,0.1496,-0.7949,2026-03-09,60.06999969482422,59.33000183105469,-1.2318925712151985,8982580,BKR
43.46,1.059,18.21,3.29,-0.4488,0.0731,-0.5219,2026-03-10,59.33000183105469,58.95000076293945,-0.6404872010577489,11661679,BKR
31.82,1.107,27.4,3.83,-0.5314,0.0021,-0.5335,2026-03-11,58.95000076293945,55.88999938964844,-5.190841957061975,8459475,BKR
15.53,1.381,17.59,11.88,-1.1889,-0.2072,-0.9817,2026-03-12,55.88999938964844,54.2599983215332,-2.916444956013242,12214228,BKR
9.22,1.426,18.01,11.96,-1.3039,-0.0787,-1.2253,2026-03-13,54.2599983215332,55.154998779296875,1.649466430979385,12684597,BKR
39.69,1.006,51.77,4.32,-0.9513,0.1653,-1.1166,2026-03-16,55.154998779296875,57.0099983215332,3.3632482699512467,6233200,BKR
78.06,0.974,75.75,9.41,0.0904,0.4041,-0.3137,2026-03-17,57.0099983215332,57.47999954223633,0.8244189344688957,6322217,BKR
71.83,0.969,65.72,9.49,0.3224,0.1534,0.169,2026-03-18,57.47999954223633,60.720001220703125,5.636746180010044,4242299,BKR
82.54,1.165,93.99,9.01,1.0267,0.3123,0.7144,2026-03-19,60.720001220703125,60.349998474121094,-0.6093589248082454,9032794,BKR
76.77,1.227,65.33,8.94,0.9178,-0.0319,0.9498,2026-03-20,60.349998474121094,62.529998779296875,3.6122624031392325,11415091,BKR
65.93,1.125,81.7,7.12,1.1925,0.0662,1.1264,2026-03-23,62.529998779296875,63.4900016784668,1.5352677401422987,9826407,BKR
73.5,1.237,73.18,8.11,1.1643,-0.0508,1.2151,2026-03-24,63.4900016784668,62.630001068115234,-1.3545449482059824,7802047,BKR
50.91,1.163,29.16,3.57,0.6584,-0.2609,0.9194,2026-03-25,62.630001068115234,62.340999603271484,-0.4614425353904106,8186518,BKR
35.78,1.051,17.09,3.44,0.2327,-0.2372,0.4699,2026-03-26,62.340999603271484,63.224998474121094,1.4180056086287474,5140930,BKR
61.26,0.905,68.8,2.58,0.3294,-0.0122,0.3416,2026-03-27,63.224998474121094,60.650001525878906,-4.072751301522248,6133057,BKR
34.37,1.345,5.48,6.15,-0.3959,-0.3261,-0.0698,2026-03-30,60.650001525878906,61.040000915527344,0.6430327779662681,8018180,BKR
33.85,1.467,31.1,7.09,-0.4209,-0.0883,-0.3326,2026-03-31,61.040000915527344,60.349998474121094,-1.1304102736845234,6525170,BKR
47.61,1.22,30.33,4.34,-0.5018,-0.0165,-0.4854,2026-04-01,60.349998474121094,60.380001068115234,0.04971432436242651,7059173,BKR
43.1,1.075,42.91,3.19,-0.3769,0.062,-0.4389,2026-04-02,60.380001068115234,60.70000076293945,0.5299762987139189,5515668,BKR
57.41,0.751,76.1,1.61,-0.1482,0.1042,-0.2524,2026-04-06,60.70000076293945,61.25,0.9060942836039532,3237661,BKR
71.37,0.666,90.91,2.33,0.0592,0.1197,-0.0605,2026-04-07,61.25,63.18000030517578,3.1510209064094408,3495459,BKR
88.15,1.011,88.16,6.86,0.6267,0.2471,0.3796,2026-04-08,63.18000030517578,63.40999984741211,0.3640385266308499,8361021,BKR
72.09,1.135,68.47,7.17,0.6691,0.0304,0.6387,2026-04-09,63.40999984741211,62.84000015258789,-0.8989113644470081,4524110,BKR
45.16,0.827,32.02,2.63,0.2956,-0.1424,0.438,2026-04-10,62.84000015258789,62.560001373291016,-0.4455741225604437,4801470,BKR
30.05,0.664,28.36,2.74,0.0533,-0.1439,0.1972,2026-04-13,62.560001373291016,61.4900016784668,-1.71035753090798,6426353,BKR
27.04,0.789,19.11,4.11,-0.309,-0.171,-0.138,2026-04-14,61.4900016784668,60.060001373291016,-2.325581828169887,4661356,BKR
21.13,0.949,12.12,5.96,-0.5703,-0.1259,-0.4445,2026-04-15,60.060001373291016,60.59000015258789,0.8824488298006639,5790909,BKR
39.56,0.971,39.67,3.22,-0.413,0.0397,-0.4528,2026-04-16,60.59000015258789,59.77000045776367,-1.3533581329578492,5417176,BKR
47.45,1.177,26.05,3.33,-0.4517,0.0222,-0.4739,2026-04-17,59.77000045776367,59.16999816894531,-1.0038519060115325,9711111,BKR
38.25,1.187,19.69,4.12,-0.4848,-0.0235,-0.4613,2026-04-20,59.16999816894531,60.25,1.8252524327802222,5340691,BKR
56.67,0.838,83.5,2.35,-0.1707,0.1348,-0.3056,2026-04-21,60.25,62.529998779296875,3.784230339081951,4052391,BKR
86.44,0.892,88.85,8.43,0.5746,0.3166,0.258,2026-04-22,62.529998779296875,64.5,3.150489779563803,6136335,BKR
79.31,1.233,76.77,12.71,1.1966,0.2516,0.945,2026-04-23,64.5,68.94000244140625,6.883724715358519,10200084,BKR
79.65,1.631,85.14,16.15,2.0899,0.3948,1.6951,2026-04-24,68.94000244140625,68.41999816894531,-0.754285253910314,13560357,BKR
75.06,1.438,63.72,11.15,1.633,-0.1599,1.7929,2026-04-27,68.41999816894531,67.6709976196289,-1.0947099815275418,9755950,BKR
30.1,0.941,16.86,3.52,0.9171,-0.3781,1.2951,2026-04-28,67.6709976196289,68.81999969482422,1.6979239491247355,6747300,BKR
55.31,0.93,76.71,2.01,0.6773,-0.1737,0.851,2026-04-29,68.81999969482422,69.66999816894531,1.2351038620899812,5916624,BKR
82.25,0.892,86.61,3.6,0.6848,-0.0435,0.7283,2026-04-30,69.66999816894531,69.11000061035156,-0.8037858092600936,5213596,BKR
55.0,0.871,47.44,2.37,0.431,-0.1262,0.5573,2026-05-01,69.11000061035156,69.0199966430664,-0.13023291345720667,4385536,BKR
36.79,0.79,30.03,1.54,0.1757,-0.1199,0.2956,2026-05-04,69.0199966430664,67.77999877929688,-1.7965776935373046,4462134,BKR
26.42,0.817,3.65,3.08,-0.1793,-0.1736,-0.0056,2026-05-05,67.77999877929688,66.63999938964844,-1.6819111982584567,4190074,BKR
26.33,1.049,17.86,5.65,-0.5674,-0.1674,-0.4,2026-05-06,66.63999938964844,63.52000045776367,-4.681871189166631,7258384,BKR
23.2,1.419,19.13,12.03,-1.3388,-0.2676,-1.0711,2026-05-07,63.52000045776367,63.900001525878906,0.5982384530489826,8835083,BKR
29.18,1.153,36.6,8.82,-0.9547,0.1011,-1.0559,2026-05-08,63.900001525878906,64.58999633789062,1.0798040618704485,5216911,BKR
68.58,0.736,81.86,2.65,-0.4789,0.2323,-0.7112,2026-05-11,64.58999633789062,65.23999786376953,1.0063501513122075,3766265,BKR
68.93,0.829,103.58,2.52,-0.1597,0.231,-0.3907,2026-05-12,65.23999786376953,65.4000015258789,0.24525393523691097,4616058,BKR
59.53,0.897,79.05,3.16,0.1065,0.1558,-0.0493,2026-05-13,65.4000015258789,64.61000061035156,-1.2079524420419707,4346426,BKR
42.01,0.876,34.98,2.85,-0.0527,-0.0248,-0.0279,2026-05-14,64.61000061035156,64.12000274658203,-0.7583932195336152,4367428,BKR
29.55,0.761,9.35,2.53,-0.1591,-0.0617,-0.0974,2026-05-15,64.12000274658203,66.20999908447266,3.259507561393593,5544445,BKR
68.6,0.859,99.76,3.87,0.2472,0.1446,0.1026,2026-05-18,66.20999908447266,65.47000122070312,-1.1176527322186214,5780946,BKR
